actor_tag,actor_id,frame,sim_time,x,y,z,yaw_deg,speed_mps,yawrate_rps,throttle,brake,steer,reverse,gear,hand_brake,lane_id,offset_m,dist_left_m,dist_right_m,map
npc,140,142158,6041.873,220.057,249.943,-0.011,-1.548,3.863,0.0000,0.000,0.000,0.000,0,0,0,-7,-1.658,0.092,3.408,Town06
hero,132,142159,6041.949,226.553,247.735,0.019,0.845,1.797,-0.3573,0.000,0.000,0.000,0,1,0,-6,-0.368,1.382,2.118,Town06
npc,140,142159,6041.949,220.347,249.935,-0.011,-1.548,3.861,0.0000,0.000,0.000,0.000,0,0,0,-7,-1.666,0.084,3.416,Town06
hero,132,142160,6042.025,226.687,247.737,0.019,0.845,1.750,-0.3480,0.000,0.000,0.000,0,1,0,-6,-0.366,1.384,2.116,Town06
npc,140,142160,6042.025,220.637,249.927,-0.011,-1.548,3.858,0.0000,0.000,0.000,0.000,0,0,0,-7,-1.674,0.076,3.424,Town06
hero,132,142161,6042.104,226.824,247.739,0.019,0.845,1.703,-0.4592,0.000,0.000,0.000,0,1,0,-6,-0.364,1.386,2.114,Town06
npc,140,142161,6042.104,220.938,249.919,-0.011,-1.548,3.855,0.0000,0.000,0.000,0.000,0,0,0,-7,-1.682,0.068,3.432,Town06
hero,132,142162,6042.163,226.922,247.740,0.019,0.845,1.669,-0.4171,0.000,0.000,0.000,0,1,0,-6,-0.363,1.387,2.113,Town06
npc,140,142162,6042.163,221.161,249.913,-0.011,-1.548,3.853,0.0000,0.000,0.000,0.000,0,0,0,-7,-1.688,0.062,3.438,Town06
hero,132,142163,6042.234,227.040,247.742,0.019,0.845,1.627,-0.2068,0.000,0.000,0.000,0,1,0,-6,-0.361,1.389,2.111,Town06
npc,140,142163,6042.234,221.433,249.905,-0.011,-1.548,3.849,0.0000,0.000,0.000,0.000,0,0,0,-7,-1.696,0.054,3.446,Town06
hero,132,142164,6042.308,227.158,247.744,0.019,0.845,1.585,-0.2912,0.000,0.000,0.000,0,1,0,-6,-0.359,1.391,2.109,Town06
npc,140,142164,6042.308,221.715,249.898,-0.011,-1.548,3.847,-0.0000,0.000,0.000,0.000,0,0,0,-7,-1.704,0.046,3.454,Town06
hero,132,142165,6042.391,227.288,247.746,0.019,0.848,1.539,0.2958,0.000,0.000,0.000,0,1,0,-6,-0.357,1.393,2.107,Town06
npc,140,142165,6042.391,222.032,249.889,-0.011,-1.548,3.763,-0.0000,0.000,0.000,0.000,0,0,0,-7,-1.712,0.038,3.462,Town06
hero,132,142166,6042.472,227.411,247.747,0.019,0.846,1.496,-0.2182,0.000,0.000,0.000,0,1,0,-6,-0.356,1.394,2.106,Town06
npc,140,142166,6042.472,222.339,249.881,-0.011,-1.548,3.841,0.0000,0.000,0.000,0.000,0,0,0,-7,-1.721,0.029,3.471,Town06
hero,132,142167,6042.540,227.510,247.749,0.019,0.849,1.461,0.3935,0.000,0.000,0.000,0,1,0,-6,-0.354,1.396,2.104,Town06
npc,140,142167,6042.540,222.595,249.874,-0.011,-1.548,3.755,-0.0000,0.000,0.000,0.000,0,0,0,-7,-1.728,0.022,3.478,Town06
hero,132,142168,6042.614,227.615,247.751,0.019,0.849,1.366,0.8637,0.300,0.000,0.000,0,1,0,-6,-0.353,1.397,2.103,Town06
npc,140,142168,6042.614,222.879,249.866,-0.011,-1.548,3.755,-0.0000,0.000,0.000,0.000,0,0,0,-7,-1.735,0.015,3.485,Town06
hero,132,142169,6042.699,227.729,247.752,0.019,0.841,1.356,-0.7883,0.700,0.000,0.000,0,1,0,-6,-0.351,1.399,2.101,Town06
npc,140,142169,6042.699,223.200,249.857,-0.011,-1.548,3.833,0.0000,0.000,0.000,0.000,0,0,0,-7,-1.744,0.006,3.494,Town06
hero,132,142170,6042.762,227.816,247.754,0.019,0.847,1.434,0.7237,1.000,0.000,0.000,0,1,0,-6,-0.350,1.400,2.100,Town06
npc,140,142170,6042.762,223.437,249.851,-0.011,-1.548,3.753,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.749,3.499,0.001,Town06
hero,132,142171,6042.856,227.963,247.756,0.019,0.849,1.682,0.7107,1.000,0.000,0.000,0,1,0,-6,-0.348,1.402,2.098,Town06
npc,140,142171,6042.856,223.795,249.841,-0.011,-1.548,3.742,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.739,3.489,0.011,Town06
hero,132,142172,6042.920,228.078,247.757,0.020,0.844,1.885,-0.6271,0.000,0.000,0.000,0,1,0,-6,-0.346,1.404,2.096,Town06
npc,140,142172,6042.920,224.035,249.835,-0.011,-1.548,3.824,0.0000,0.000,0.000,0.000,0,0,0,-6,1.733,3.483,0.017,Town06
hero,132,142173,6042.996,228.229,247.760,0.020,0.846,2.047,-0.5166,0.000,0.000,0.000,0,1,0,-6,-0.344,1.406,2.094,Town06
npc,140,142173,6042.996,224.323,249.827,-0.011,-1.548,3.822,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.725,3.475,0.025,Town06
hero,132,142174,6043.073,228.389,247.762,0.020,0.846,2.094,-0.4604,0.000,0.000,0.000,0,1,0,-6,-0.342,1.408,2.092,Town06
npc,140,142174,6043.073,224.614,249.819,-0.011,-1.548,3.819,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.717,3.467,0.033,Town06
hero,132,142175,6043.163,228.572,247.759,0.019,0.592,2.015,-3.5755,0.100,0.000,-0.100,0,1,0,-6,-0.344,1.406,2.094,Town06
npc,140,142175,6043.163,224.952,249.810,-0.011,-1.548,3.727,0.0000,0.000,0.000,0.000,0,0,0,-6,1.708,3.458,0.042,Town06
hero,132,142176,6043.232,228.710,247.755,0.019,0.277,1.984,-5.2421,0.400,0.000,-0.100,0,1,0,-6,-0.349,1.401,2.099,Town06
npc,140,142176,6043.232,225.213,249.803,-0.011,-1.548,3.814,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.701,3.451,0.049,Town06
hero,132,142177,6043.311,228.867,247.744,0.019,-0.283,2.003,-9.2369,0.800,0.000,-0.200,0,1,0,-6,-0.360,1.390,2.110,Town06
npc,140,142177,6043.311,225.512,249.795,-0.011,-1.548,3.810,0.0000,0.000,0.000,0.000,0,0,0,-6,1.693,3.443,0.057,Town06
hero,132,142178,6043.398,229.046,247.727,0.019,-1.063,2.172,-8.8068,1.000,0.000,-0.200,0,1,0,-6,-0.377,1.373,2.127,Town06
npc,140,142178,6043.398,225.838,249.786,-0.011,-1.548,3.721,0.0000,0.000,0.000,0.000,0,0,0,-6,1.684,3.434,0.066,Town06
hero,132,142179,6043.486,229.248,247.705,0.020,-1.952,2.438,-11.0903,1.000,0.000,-0.200,0,1,0,-6,-0.399,1.351,2.149,Town06
npc,140,142179,6043.486,226.170,249.777,-0.011,-1.548,3.802,0.0001,0.000,0.000,0.000,0,0,0,-6,1.674,3.424,0.076,Town06
hero,132,142180,6043.559,229.433,247.677,0.020,-2.977,2.689,-16.8156,1.000,0.000,-0.300,0,1,0,-6,-0.427,1.323,2.177,Town06
npc,140,142180,6043.559,226.445,249.770,-0.011,-1.548,3.799,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.667,3.417,0.083,Town06
hero,132,142181,6043.639,229.652,247.636,0.020,-4.383,2.974,-19.0051,1.000,0.000,-0.300,0,1,0,-6,-0.468,1.282,2.218,Town06
npc,140,142181,6043.639,226.743,249.762,-0.011,-1.548,3.797,-0.0001,0.000,0.000,0.000,0,0,0,-6,1.659,3.409,0.091,Town06
hero,132,142182,6043.730,229.927,247.569,0.021,-6.528,3.319,-26.9397,1.000,0.000,-0.400,0,1,0,-6,-0.535,1.215,2.285,Town06
npc,140,142182,6043.730,227.085,249.752,-0.011,-1.548,3.793,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.649,3.399,0.101,Town06
hero,132,142183,6043.804,230.180,247.509,0.021,-7.958,3.651,-10.2239,1.000,0.000,0.000,0,1,0,-6,-0.595,1.155,2.345,Town06
npc,140,142183,6043.804,227.365,249.745,-0.011,-1.548,3.790,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.642,3.392,0.108,Town06
hero,132,142184,6043.889,230.502,247.459,0.021,-8.201,3.956,-0.5214,0.000,0.000,0.000,0,1,0,-6,-0.645,1.105,2.395,Town06
npc,140,142184,6043.889,227.683,249.736,-0.011,-1.548,3.705,0.0000,0.000,0.000,0.000,0,0,0,-6,1.633,3.383,0.117,Town06
hero,132,142185,6043.963,230.793,247.417,0.021,-8.213,4.040,-0.0354,0.000,0.000,0.000,0,1,0,-6,-0.687,1.063,2.437,Town06
npc,140,142185,6043.963,227.957,249.729,-0.011,-1.548,3.705,0.0000,0.000,0.000,0.000,0,0,0,-6,1.626,3.376,0.124,Town06
hero,132,142186,6044.047,231.131,247.369,0.020,-8.213,4.002,-0.0161,0.000,0.000,0.000,0,1,0,-6,-0.736,1.014,2.486,Town06
npc,140,142186,6044.047,228.274,249.720,-0.011,-1.548,3.781,0.0000,0.000,0.000,0.000,0,0,0,-6,1.617,3.367,0.133,Town06
hero,132,142187,6044.134,231.469,247.320,0.019,-8.213,3.913,0.0002,0.000,0.000,0.000,0,1,0,-6,-0.785,0.965,2.535,Town06
npc,140,142187,6044.134,228.596,249.712,-0.011,-1.548,3.693,0.0000,0.000,0.000,0.000,0,0,0,-6,1.608,3.358,0.142,Town06
hero,132,142188,6044.214,231.775,247.268,0.019,-8.580,3.799,-7.3614,0.000,0.000,-0.100,0,1,0,-6,-0.837,0.913,2.587,Town06
npc,140,142188,6044.214,228.898,249.704,-0.011,-1.548,3.776,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.600,3.350,0.150,Town06
hero,132,142189,6044.289,232.051,247.222,0.019,-8.785,3.700,-0.6727,0.000,0.000,0.000,0,1,0,-6,-0.883,0.867,2.633,Town06
npc,140,142189,6044.289,229.177,249.696,-0.011,-1.548,3.773,-0.0001,0.000,0.000,0.000,0,0,0,-6,1.592,3.342,0.158,Town06
hero,132,142190,6044.357,232.297,247.184,0.018,-8.800,3.618,-0.0617,0.000,0.000,0.000,0,1,0,-6,-0.921,0.829,2.671,Town06
npc,140,142190,6044.357,229.431,249.689,-0.011,-1.548,3.685,0.0000,0.000,0.000,0.000,0,0,0,-6,1.585,3.335,0.165,Town06
hero,132,142191,6044.441,232.591,247.138,0.018,-8.801,3.511,-0.0030,0.000,0.000,0.000,0,1,0,-6,-0.967,0.783,2.717,Town06
npc,140,142191,6044.441,229.744,249.681,-0.011,-1.548,3.768,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.577,3.327,0.173,Town06
hero,132,142192,6044.507,232.817,247.103,0.018,-8.801,3.436,-0.0003,0.000,0.000,0.000,0,1,0,-6,-1.002,0.748,2.752,Town06
npc,140,142192,6044.507,229.988,249.674,-0.011,-1.548,3.683,0.0000,0.000,0.000,0.000,0,0,0,-6,1.570,3.320,0.180,Town06
hero,132,142193,6044.595,233.113,247.065,0.018,-8.409,3.314,6.7291,0.000,0.000,0.100,0,1,0,-6,-1.040,0.710,2.790,Town06
npc,140,142193,6044.595,230.319,249.665,-0.011,-1.548,3.760,0.0000,0.000,0.000,0.000,0,0,0,-6,1.561,3.311,0.189,Town06
hero,132,142194,6044.679,233.383,247.038,0.019,-7.824,3.224,7.1073,0.100,0.000,0.100,0,1,0,-6,-1.067,0.683,2.817,Town06
npc,140,142194,6044.679,230.627,249.657,-0.011,-1.548,3.676,0.0000,0.000,0.000,0.000,0,0,0,-6,1.553,3.303,0.197,Town06
hero,132,142195,6044.753,233.619,247.017,0.019,-7.302,3.176,7.0261,0.500,0.000,0.100,0,1,0,-6,-1.089,0.661,2.839,Town06
npc,140,142195,6044.753,230.903,249.649,-0.011,-1.548,3.673,0.0000,0.000,0.000,0.000,0,0,0,-6,1.545,3.295,0.205,Town06
hero,132,142196,6044.842,233.899,247.001,0.019,-6.327,3.199,13.1766,0.900,0.000,0.200,0,1,0,-6,-1.104,0.646,2.854,Town06
npc,140,142196,6044.842,231.233,249.641,-0.011,-1.548,3.749,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.536,3.286,0.214,Town06
hero,132,142197,6044.926,234.175,246.995,0.019,-5.153,3.395,14.4712,1.000,0.000,0.200,0,1,0,-6,-1.110,0.640,2.860,Town06
npc,140,142197,6044.926,231.544,249.632,-0.011,-1.548,3.665,0.0000,0.000,0.000,0.000,0,0,0,-6,1.528,3.278,0.222,Town06
hero,132,142198,6045.008,234.462,247.002,0.020,-3.586,3.635,22.0386,1.000,0.000,0.300,0,1,0,-6,-1.103,0.647,2.853,Town06
npc,140,142198,6045.008,231.849,249.624,-0.011,-1.548,3.745,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.519,3.269,0.231,Town06
hero,132,142199,6045.081,234.736,247.007,0.020,-2.568,3.907,5.7658,1.000,0.000,0.000,0,1,0,-6,-1.099,0.651,2.849,Town06
npc,140,142199,6045.081,232.118,249.617,-0.011,-1.548,3.742,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.512,3.262,0.238,Town06
hero,132,142200,6045.170,235.104,246.993,0.020,-2.432,4.293,0.2800,1.000,0.000,0.000,0,1,0,-6,-1.113,0.637,2.863,Town06
npc,140,142200,6045.170,232.448,249.608,-0.011,-1.548,3.652,0.0000,0.000,0.000,0.000,0,0,0,-6,1.503,3.253,0.247,Town06
hero,132,142201,6045.236,235.397,246.980,0.021,-2.425,4.605,0.0380,1.000,0.000,0.000,0,1,0,-6,-1.126,0.624,2.876,Town06
npc,140,142201,6045.236,232.691,249.601,-0.011,-1.548,3.740,0.0000,0.000,0.000,0.000,0,0,0,-6,1.496,3.246,0.254,Town06
hero,132,142202,6045.327,235.839,246.962,0.021,-2.424,5.079,0.0044,1.000,0.000,0.000,0,1,0,-6,-1.144,0.606,2.894,Town06
npc,140,142202,6045.327,233.028,249.592,-0.011,-1.548,3.734,0.0000,0.000,0.000,0.000,0,0,0,-6,1.487,3.237,0.263,Town06
hero,132,142203,6045.396,236.205,246.946,0.021,-2.423,5.398,0.0132,1.000,0.000,0.000,0,1,0,-6,-1.160,0.590,2.910,Town06
npc,140,142203,6045.396,233.284,249.585,-0.011,-1.548,3.645,-0.0001,0.000,0.000,0.000,0,0,0,-6,1.480,3.230,0.270,Town06
hero,132,142204,6045.465,236.579,246.930,0.021,-2.423,5.519,0.0612,1.000,0.000,0.000,0,1,0,-6,-1.176,0.574,2.926,Town06
npc,140,142204,6045.465,233.538,249.578,-0.011,-1.548,3.730,0.0000,0.000,0.000,0.000,0,0,0,-6,1.473,3.223,0.277,Town06
hero,132,142205,6045.609,237.157,246.919,0.021,-1.807,6.063,10.1107,1.000,0.000,0.100,0,1,0,-6,-1.188,0.562,2.938,Town06
npc,140,142205,6045.609,233.906,249.569,-0.011,-1.548,3.727,0.0001,0.000,0.000,0.000,0,0,0,-6,1.463,3.213,0.287,Town06
hero,132,142206,6045.756,237.776,246.910,0.021,-1.329,6.169,1.9353,1.000,0.000,0.000,0,1,0,-6,-1.197,0.553,2.947,Town06
npc,140,142206,6045.756,234.274,249.559,-0.011,-1.548,3.723,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.453,3.203,0.297,Town06
hero,132,142207,6045.823,238.200,246.900,0.020,-1.258,6.500,0.5847,1.000,0.000,0.000,0,0,0,-6,-1.207,0.543,2.957,Town06
npc,140,142207,6045.823,234.522,249.552,-0.011,-1.548,3.634,0.0000,0.000,0.000,0.000,0,0,0,-6,1.446,3.196,0.304,Town06
hero,132,142208,6045.904,238.749,246.888,0.021,-1.238,6.998,0.1061,1.000,0.000,0.000,0,2,0,-6,-1.219,0.531,2.969,Town06
npc,140,142208,6045.904,234.819,249.544,-0.011,-1.548,3.718,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.438,3.188,0.312,Town06
hero,132,142209,6045.985,239.332,246.875,0.021,-1.234,7.458,0.0238,1.000,0.000,0.000,0,2,0,-6,-1.232,0.518,2.982,Town06
npc,140,142209,6045.985,235.114,249.536,-0.011,-1.548,3.636,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.430,3.180,0.320,Town06
hero,132,142210,6046.075,240.024,246.861,0.021,-1.233,7.884,-0.0031,1.000,0.000,0.000,0,2,0,-6,-1.247,0.503,2.997,Town06
npc,140,142210,6046.075,235.445,249.527,-0.011,-1.548,3.631,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.421,3.171,0.329,Town06
hero,132,142211,6046.142,240.565,246.856,0.021,-0.872,8.125,9.7606,1.000,0.000,0.100,0,2,0,-6,-1.252,0.498,3.002,Town06
npc,140,142211,6046.142,235.692,249.520,-0.011,-1.548,3.704,0.0000,0.000,0.000,0.000,0,0,0,-6,1.414,3.164,0.336,Town06
hero,132,142212,6046.228,241.279,246.869,0.021,0.296,8.452,15.6174,0.000,0.000,0.100,0,2,0,-6,-1.239,0.511,2.989,Town06
npc,140,142212,6046.228,236.006,249.512,-0.011,-1.548,3.618,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.406,3.156,0.344,Town06
hero,132,142213,6046.301,241.897,246.900,0.021,1.882,8.515,26.9102,0.000,0.000,0.200,0,2,0,-6,-1.208,0.542,2.958,Town06
npc,140,142213,6046.301,236.274,249.505,-0.011,-1.548,3.622,-0.0001,0.000,0.000,0.000,0,0,0,-6,1.398,3.148,0.352,Town06
hero,132,142214,6046.374,242.512,246.958,0.021,4.061,8.499,31.8946,0.000,0.000,0.200,0,2,0,-6,-1.150,0.600,2.900,Town06
npc,140,142214,6046.374,236.540,249.497,-0.011,-1.548,3.620,0.0000,0.000,0.000,0.000,0,0,0,-6,1.391,3.141,0.359,Town06
hero,132,142215,6046.480,243.346,247.077,0.020,7.346,8.410,33.7168,0.000,0.000,0.200,0,2,0,-6,-1.032,0.718,2.782,Town06
npc,140,142215,6046.480,236.905,249.487,-0.011,-1.548,3.603,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.381,3.131,0.369,Town06
hero,132,142216,6046.551,243.921,247.193,0.020,10.030,8.279,42.2875,0.000,0.000,0.300,0,2,0,-6,-0.916,0.834,2.666,Town06
npc,140,142216,6046.551,237.164,249.480,-0.011,-1.548,3.618,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.374,3.124,0.376,Town06
hero,132,142217,6046.619,244.458,247.336,0.020,13.068,8.149,45.5328,0.000,0.000,0.300,0,2,0,-6,-0.773,0.977,2.523,Town06
npc,140,142217,6046.619,237.412,249.474,-0.011,-1.548,3.688,0.0000,0.000,0.000,0.000,0,0,0,-6,1.367,3.117,0.383,Town06
hero,132,142218,6046.712,245.154,247.582,0.020,17.893,7.933,56.0748,0.000,0.000,0.400,0,2,0,-6,-0.527,1.223,2.277,Town06
npc,140,142218,6046.712,237.749,249.465,-0.011,-1.548,3.685,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.358,3.108,0.392,Town06
hero,132,142219,6046.797,245.758,247.865,0.020,22.941,7.778,60.2455,0.000,0.000,0.400,0,2,0,-6,-0.245,1.505,1.995,Town06
npc,140,142219,6046.797,238.062,249.456,-0.011,-1.548,3.599,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.349,3.099,0.401,Town06
hero,132,142220,6046.884,246.327,248.196,0.020,28.118,7.620,59.1918,0.000,0.000,0.400,0,2,0,-6,0.087,1.837,1.663,Town06
npc,140,142220,6046.884,238.377,249.448,-0.011,-1.548,3.680,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.341,3.091,0.409,Town06
hero,132,142221,6046.956,246.783,248.498,0.020,31.618,7.592,34.8985,0.000,0.000,0.000,0,2,0,-6,0.388,2.138,1.362,Town06
npc,140,142221,6046.956,238.640,249.440,-0.011,-1.548,3.677,0.0000,0.000,0.000,0.000,0,0,0,-6,1.333,3.083,0.417,Town06
hero,132,142222,6047.026,247.222,248.782,0.019,33.031,7.508,12.4991,0.000,0.000,0.000,0,2,0,-6,0.672,2.422,1.078,Town06
npc,140,142222,6047.026,238.892,249.434,-0.011,-1.548,3.587,0.0000,0.000,0.000,0.000,0,0,0,-6,1.327,3.077,0.423,Town06
hero,132,142223,6047.103,247.711,249.088,0.018,33.153,7.394,-5.8820,0.000,0.000,-0.100,0,2,0,-6,0.978,2.728,0.772,Town06
npc,140,142223,6047.103,239.174,249.426,-0.011,-1.548,3.588,0.0000,0.000,0.000,0.000,0,0,0,-6,1.319,3.069,0.431,Town06
hero,132,142224,6047.178,248.179,249.370,0.018,32.408,7.310,-12.4128,0.000,0.000,-0.100,0,2,0,-6,1.260,3.010,0.490,Town06
npc,140,142224,6047.178,239.445,249.419,-0.011,-1.548,3.590,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.312,3.062,0.438,Town06
hero,132,142225,6047.245,248.597,249.614,0.019,31.503,7.212,-14.0939,0.000,0.000,-0.100,0,2,0,-6,1.504,3.254,0.246,Town06
npc,140,142225,6047.245,239.687,249.412,-0.011,-1.548,3.668,0.0000,0.000,0.000,0.000,0,0,0,-6,1.305,3.055,0.445,Town06
hero,132,142226,6047.333,249.152,249.916,0.019,29.714,7.097,-24.8374,0.000,0.000,-0.200,0,2,0,-7,-1.695,0.055,3.445,Town06
npc,140,142226,6047.333,240.008,249.404,-0.011,-1.548,3.577,0.0000,0.000,0.000,0.000,0,0,0,-6,1.296,3.046,0.454,Town06
hero,132,142227,6047.411,249.641,250.153,0.019,27.668,7.002,-27.7913,0.000,0.000,-0.200,0,2,0,-7,-1.457,0.293,3.207,Town06
npc,140,142227,6047.411,240.288,249.396,-0.011,-1.548,3.577,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.288,3.038,0.462,Town06
hero,132,142228,6047.496,250.182,250.391,0.019,25.289,6.883,-27.6732,0.000,0.000,-0.200,0,2,0,-7,-1.220,0.530,2.970,Town06
npc,140,142228,6047.496,240.598,249.388,-0.011,-1.548,3.660,-0.0001,0.000,0.000,0.000,0,0,0,-6,1.280,3.030,0.470,Town06
hero,132,142229,6047.575,250.679,250.578,0.019,22.734,6.745,-35.5896,0.000,0.000,-0.300,0,2,0,-7,-1.033,0.717,2.783,Town06
npc,140,142229,6047.575,240.881,249.380,-0.011,-1.548,3.657,0.0000,0.000,0.000,0.000,0,0,0,-6,1.272,3.022,0.478,Town06
hero,132,142230,6047.666,251.258,250.753,0.019,19.243,6.662,-38.9525,0.000,0.000,-0.300,0,2,0,-7,-0.858,0.892,2.608,Town06
npc,140,142230,6047.666,241.209,249.371,-0.011,-1.548,3.652,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.263,3.013,0.487,Town06
hero,132,142231,6047.737,251.713,250.856,0.020,16.139,6.585,-46.5688,0.000,0.000,-0.400,0,0,0,-7,-0.755,0.995,2.505,Town06
npc,140,142231,6047.737,241.466,249.364,-0.011,-1.548,3.649,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.256,3.006,0.494,Town06
hero,132,142232,6047.827,252.274,250.938,0.019,11.703,6.115,-48.5939,0.000,0.000,-0.400,0,1,0,-7,-0.674,1.076,2.424,Town06
npc,140,142232,6047.827,241.793,249.355,-0.011,-1.548,3.646,0.0000,0.000,0.000,0.000,0,0,0,-6,1.247,2.997,0.503,Town06
hero,132,142233,6047.909,252.747,250.964,0.019,7.415,5.781,-56.0956,0.000,0.000,-0.500,0,1,0,-7,-0.648,1.102,2.398,Town06
npc,140,142233,6047.909,242.086,249.347,-0.011,-1.548,3.564,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.239,2.989,0.511,Town06
hero,132,142234,6047.986,253.173,250.949,0.019,3.139,5.523,-56.0691,0.000,0.000,-0.500,0,1,0,-7,-0.663,1.087,2.413,Town06
npc,140,142234,6047.986,242.364,249.340,-0.011,-1.548,3.552,0.0000,0.000,0.000,0.000,0,0,0,-6,1.231,2.981,0.519,Town06
hero,132,142235,6048.054,253.531,250.911,0.018,-0.527,5.295,-52.1438,0.000,0.000,-0.500,0,1,0,-7,-0.701,1.049,2.451,Town06
npc,140,142235,6048.054,242.609,249.333,-0.011,-1.548,3.636,0.0000,0.000,0.000,0.000,0,0,0,-6,1.225,2.975,0.525,Town06
hero,132,142236,6048.147,254.004,250.843,0.018,-4.346,5.124,-26.4227,0.000,0.000,0.000,0,1,0,-7,-0.770,0.980,2.520,Town06
npc,140,142236,6048.147,242.942,249.324,-0.011,-1.548,3.633,0.0000,0.000,0.000,0.000,0,0,0,-6,1.216,2.966,0.534,Town06
hero,132,142237,6048.237,254.451,250.798,0.018,-5.445,4.974,-3.9150,0.000,0.000,0.000,0,1,0,-7,-0.815,0.935,2.565,Town06
npc,140,142237,6048.237,243.263,249.315,-0.011,-1.548,3.543,0.0000,0.000,0.000,0.000,0,0,0,-6,1.207,2.957,0.543,Town06
hero,132,142238,6048.311,254.815,250.763,0.018,-5.545,4.881,-0.4118,0.000,0.000,0.000,0,1,0,-7,-0.850,0.900,2.600,Town06
npc,140,142238,6048.311,243.530,249.308,-0.011,-1.548,3.550,0.0000,0.000,0.000,0.000,0,0,0,-6,1.199,2.949,0.551,Town06
hero,132,142239,6048.376,255.126,250.733,0.018,-5.555,4.785,-0.0550,0.000,0.000,0.000,0,1,0,-7,-0.880,0.870,2.630,Town06
npc,140,142239,6048.376,243.763,249.302,-0.011,-1.548,3.628,0.0000,0.000,0.000,0.000,0,0,0,-6,1.193,2.943,0.557,Town06
hero,132,142240,6048.461,255.529,250.694,0.018,-5.557,4.649,-0.0037,0.000,0.000,0.000,0,1,0,-7,-0.919,0.831,2.669,Town06
npc,140,142240,6048.461,244.070,249.294,-0.011,-1.548,3.540,0.0000,0.000,0.000,0.000,0,0,0,-6,1.185,2.935,0.565,Town06
hero,132,142241,6048.531,255.846,250.663,0.018,-5.557,4.539,-0.0005,0.000,0.000,0.000,0,1,0,-7,-0.950,0.800,2.700,Town06
npc,140,142241,6048.531,244.319,249.287,-0.011,-1.548,3.621,0.0000,0.000,0.000,0.000,0,0,0,-6,1.178,2.928,0.572,Town06
hero,132,142242,6048.620,256.241,250.634,0.018,-5.079,4.384,8.4773,0.000,0.000,0.100,0,1,0,-7,-0.979,0.771,2.729,Town06
npc,140,142242,6048.620,244.637,249.278,-0.011,-1.548,3.529,0.0000,0.000,0.000,0.000,0,0,0,-6,1.169,2.919,0.581,Town06
hero,132,142243,6048.693,256.558,250.620,0.018,-4.418,4.271,9.1386,0.000,0.000,0.100,0,1,0,-7,-0.993,0.757,2.743,Town06
npc,140,142243,6048.693,244.900,249.271,-0.011,-1.548,3.537,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.162,2.912,0.588,Town06
hero,132,142244,6048.780,256.920,250.609,0.019,-3.635,4.143,8.7942,0.000,0.000,0.100,0,1,0,-7,-1.005,0.745,2.755,Town06
npc,140,142244,6048.780,245.209,249.263,-0.011,-1.548,3.612,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.153,2.903,0.597,Town06
hero,132,142245,6048.862,257.252,250.610,0.019,-2.544,4.000,16.1462,0.000,0.000,0.200,0,1,0,-7,-1.003,0.747,2.753,Town06
npc,140,142245,6048.862,245.501,249.255,-0.011,-1.548,3.529,0.0000,0.000,0.000,0.000,0,0,0,-6,1.146,2.896,0.604,Town06
hero,132,142246,6048.946,257.582,250.625,0.019,-1.157,3.884,16.2646,0.000,0.000,0.200,0,1,0,-7,-0.989,0.761,2.739,Town06
npc,140,142246,6048.946,245.802,249.247,-0.011,-1.548,3.605,-0.0000,0.000,0.000,0.000,0,0,0,-6,1.137,2.887,0.613,Town06
hero,132,142247,6049.020,257.861,250.650,0.019,0.334,3.755,22.3350,0.000,0.000,0.300,0,1,0,-7,-0.964,0.786,2.714,Town06
npc,140,142247,6049.020,246.066,249.240,-0.011,-1.548,3.602,0.0000,0.000,0.000,0.000,0,0,0,-6,1.130,2.880,0.620,Town06
