actor_tag,actor_id,frame,sim_time,x,y,z,yaw_deg,speed_mps,yawrate_rps,throttle,brake,steer,reverse,gear,hand_brake,lane_id,offset_m,dist_left_m,dist_right_m,map
hero,132,155654,6901.820,157.898,251.086,0.020,-2.473,7.974,-2.0099,0.000,0.000,0.000,0,2,0,-7,-0.494,1.256,2.244,Town06
npc,141,155654,6901.820,151.038,251.559,-0.011,-0.534,4.217,0.0001,0.000,0.000,0.000,0,0,0,-7,-0.019,1.731,1.769,Town06
hero,132,155655,6901.897,158.514,251.059,0.020,-2.473,7.931,-2.1019,0.000,0.000,0.000,0,2,0,-7,-0.520,1.230,2.270,Town06
npc,141,155655,6901.897,151.355,251.556,-0.011,-0.534,4.214,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.022,1.728,1.772,Town06
hero,132,155656,6901.970,159.087,251.035,0.019,-2.472,7.890,-1.8174,0.200,0.000,0.000,0,2,0,-7,-0.545,1.205,2.295,Town06
npc,141,155656,6901.970,151.652,251.553,-0.011,-0.534,4.209,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.024,1.726,1.774,Town06
hero,132,155657,6902.066,159.847,251.002,0.019,-2.473,7.809,-2.1446,0.000,0.000,-0.000,0,2,0,-7,-0.578,1.172,2.328,Town06
npc,141,155657,6902.066,152.047,251.549,-0.011,-0.534,4.207,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.028,1.722,1.778,Town06
hero,132,155658,6902.141,160.430,250.977,0.019,-2.473,7.742,-2.0289,0.000,0.000,-0.000,0,2,0,-7,-0.603,1.147,2.353,Town06
npc,141,155658,6902.141,152.354,251.546,-0.011,-0.534,4.203,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.031,1.719,1.781,Town06
hero,132,155659,6902.239,161.176,250.932,0.019,-3.122,7.612,-13.6802,0.000,0.000,-0.100,0,2,0,-7,-0.649,1.101,2.399,Town06
npc,141,155659,6902.239,152.751,251.543,-0.011,-0.534,4.200,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.035,1.715,1.785,Town06
hero,132,155660,6902.303,161.662,250.890,0.019,-3.959,7.554,-12.2729,0.000,0.000,-0.100,0,2,0,-7,-0.691,1.059,2.441,Town06
npc,141,155660,6902.303,153.012,251.540,-0.011,-0.534,3.957,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.037,1.713,1.787,Town06
hero,132,155661,6902.402,162.388,250.800,0.019,-6.038,7.398,-23.7725,0.000,0.000,-0.200,0,2,0,-7,-0.781,0.969,2.531,Town06
npc,141,155661,6902.402,153.412,251.537,-0.011,-0.534,3.935,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.041,1.709,1.791,Town06
hero,132,155662,6902.480,162.951,250.703,0.019,-8.215,7.299,-26.6160,0.000,0.000,-0.200,0,2,0,-7,-0.878,0.872,2.628,Town06
npc,141,155662,6902.480,153.729,251.534,-0.011,-0.534,3.933,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.044,1.706,1.794,Town06
hero,132,155663,6902.570,163.581,250.557,0.019,-11.331,7.148,-37.0227,0.000,0.000,-0.300,0,2,0,-7,-1.024,0.726,2.774,Town06
npc,141,155663,6902.570,154.096,251.530,-0.011,-0.534,3.950,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.048,1.702,1.798,Town06
hero,132,155664,6902.643,164.080,250.422,0.019,-13.502,7.066,-17.0468,0.000,0.000,0.000,0,2,0,-7,-1.160,0.590,2.910,Town06
npc,141,155664,6902.643,154.393,251.528,-0.011,-0.534,3.943,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.051,1.699,1.801,Town06
hero,132,155665,6902.715,164.574,250.297,0.019,-14.255,6.988,-3.8258,0.000,0.000,0.000,0,2,0,-7,-1.284,0.466,3.034,Town06
npc,141,155665,6902.715,154.687,251.525,-0.011,-0.534,3.942,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.054,1.696,1.804,Town06
hero,132,155666,6902.801,165.155,250.151,0.019,-14.537,6.964,-3.8255,0.000,0.000,0.000,0,2,0,-7,-1.431,0.319,3.181,Town06
npc,141,155666,6902.801,155.037,251.522,-0.011,-0.534,4.175,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.057,1.693,1.807,Town06
hero,132,155667,6902.893,165.764,249.995,0.018,-14.616,6.667,-2.4977,0.000,0.000,0.000,0,0,0,-7,-1.587,0.163,3.337,Town06
npc,141,155667,6902.893,155.409,251.518,-0.011,-0.534,4.170,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.061,1.689,1.811,Town06
hero,132,155668,6902.967,166.229,249.874,0.018,-14.635,6.367,-2.4069,0.000,0.000,0.000,0,1,0,-7,-1.708,0.042,3.458,Town06
npc,141,155668,6902.967,155.708,251.515,-0.011,-0.534,4.167,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.063,1.687,1.813,Town06
hero,132,155669,6903.060,166.784,249.729,0.018,-14.642,6.067,-2.4067,0.000,0.000,0.000,0,1,0,-6,1.647,3.397,0.103,Town06
npc,141,155669,6903.060,156.083,251.512,-0.011,-0.534,4.163,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.067,1.683,1.817,Town06
hero,132,155670,6903.153,167.321,249.589,0.018,-14.644,5.805,-2.4953,0.000,0.000,0.000,0,1,0,-6,1.507,3.257,0.243,Town06
npc,141,155670,6903.153,156.461,251.508,-0.011,-0.534,4.160,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.071,1.679,1.821,Town06
hero,132,155671,6903.246,167.832,249.456,0.018,-14.645,5.571,-2.5068,0.000,0.000,0.000,0,1,0,-6,1.373,3.123,0.377,Town06
npc,141,155671,6903.246,156.836,251.505,-0.011,-0.534,4.155,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.074,1.676,1.824,Town06
hero,132,155672,6903.340,168.327,249.327,0.018,-14.645,5.347,-2.5858,0.000,0.000,0.000,0,1,0,-6,1.244,2.994,0.506,Town06
npc,141,155672,6903.340,157.215,251.501,-0.011,-0.534,4.152,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.078,1.672,1.828,Town06
hero,132,155673,6903.445,168.832,249.195,0.018,-14.645,5.117,-2.8286,0.000,0.000,0.000,0,1,0,-6,1.112,2.862,0.638,Town06
npc,141,155673,6903.445,157.617,251.498,-0.011,-0.534,4.149,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.082,1.668,1.832,Town06
hero,132,155674,6903.559,169.319,249.079,0.018,-14.077,4.961,9.2311,0.000,0.000,0.100,0,1,0,-6,0.995,2.745,0.755,Town06
npc,141,155674,6903.559,158.019,251.494,-0.011,-0.534,4.144,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.086,1.664,1.836,Town06
hero,132,155675,6903.635,169.681,249.004,0.018,-13.323,4.865,10.2338,0.000,0.000,0.100,0,1,0,-6,0.921,2.671,0.829,Town06
npc,141,155675,6903.635,158.322,251.491,-0.011,-0.534,4.140,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.089,1.661,1.839,Town06
hero,132,155676,6903.729,170.121,248.908,0.018,-12.989,4.719,0.7266,0.000,0.000,0.000,0,1,0,-6,0.824,2.574,0.926,Town06
npc,141,155676,6903.729,158.699,251.487,-0.011,-0.534,4.136,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.092,1.658,1.842,Town06
hero,132,155677,6903.792,170.407,248.842,0.018,-12.971,4.619,0.0975,0.000,0.000,0.000,0,1,0,-6,0.758,2.508,0.992,Town06
npc,141,155677,6903.792,158.951,251.485,-0.011,-0.534,3.898,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.095,1.655,1.845,Town06
hero,132,155678,6903.877,170.784,248.755,0.018,-12.969,4.485,0.0058,0.000,0.000,0.000,0,1,0,-6,0.671,2.421,1.079,Town06
npc,141,155678,6903.877,159.294,251.482,-0.011,-0.534,4.130,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.098,1.652,1.848,Town06
hero,132,155679,6903.963,171.155,248.669,0.018,-12.969,4.351,0.0002,0.000,0.000,0.000,0,1,0,-6,0.585,2.335,1.165,Town06
npc,141,155679,6903.963,159.638,251.478,-0.011,-0.534,3.875,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.102,1.648,1.852,Town06
hero,132,155680,6904.044,171.493,248.600,0.018,-12.576,4.214,7.9558,0.000,0.000,0.100,0,1,0,-6,0.516,2.266,1.234,Town06
npc,141,155680,6904.044,159.963,251.475,-0.011,-0.534,4.121,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.105,1.645,1.855,Town06
hero,132,155681,6904.122,171.811,248.544,0.018,-11.903,4.098,8.8123,0.000,0.000,0.100,0,1,0,-6,0.459,2.209,1.291,Town06
npc,141,155681,6904.122,160.274,251.472,-0.011,-0.534,4.120,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.108,1.642,1.858,Town06
hero,132,155682,6904.208,172.153,248.496,0.019,-10.751,3.954,15.9887,0.000,0.000,0.200,0,1,0,-6,0.412,2.162,1.338,Town06
npc,141,155682,6904.208,160.617,251.469,-0.011,-0.534,3.865,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.111,1.639,1.861,Town06
hero,132,155683,6904.303,172.518,248.460,0.019,-9.205,3.823,16.2661,0.000,0.000,0.200,0,1,0,-6,0.376,2.126,1.374,Town06
npc,141,155683,6904.303,160.996,251.466,-0.011,-0.534,3.863,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.115,1.635,1.865,Town06
hero,132,155684,6904.388,172.834,248.423,0.019,-8.594,3.699,1.6181,0.000,0.000,0.000,0,1,0,-6,0.338,2.088,1.412,Town06
npc,141,155684,6904.388,161.336,251.462,-0.011,-0.534,4.108,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.118,1.632,1.868,Town06
hero,132,155685,6904.479,173.161,248.374,0.019,-8.558,3.584,0.0599,0.000,0.000,0.000,0,1,0,-6,0.289,2.039,1.461,Town06
npc,141,155685,6904.479,161.698,251.459,-0.011,-0.534,4.103,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.122,1.628,1.872,Town06
hero,132,155686,6904.552,173.417,248.335,0.019,-8.556,3.493,0.0037,0.000,0.000,0.000,0,1,0,-6,0.250,2.000,1.500,Town06
npc,141,155686,6904.552,161.990,251.456,-0.011,-0.534,4.100,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.125,1.625,1.875,Town06
hero,132,155687,6904.626,173.666,248.303,0.018,-8.266,3.393,6.5053,0.000,0.000,0.100,0,1,0,-6,0.219,1.969,1.531,Town06
npc,141,155687,6904.626,162.280,251.454,-0.011,-0.534,4.097,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.127,1.623,1.877,Town06
hero,132,155688,6904.701,173.918,248.278,0.018,-7.728,3.303,7.1888,0.000,0.000,0.100,0,1,0,-6,0.193,1.943,1.557,Town06
npc,141,155688,6904.701,162.582,251.451,-0.011,-0.534,4.095,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.130,1.620,1.880,Town06
hero,132,155689,6904.775,174.157,248.262,0.019,-6.929,3.200,12.9759,0.000,0.000,0.200,0,1,0,-6,0.177,1.927,1.573,Town06
npc,141,155689,6904.775,162.875,251.448,-0.011,-0.534,4.091,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.133,1.617,1.883,Town06
hero,132,155690,6904.849,174.388,248.255,0.019,-5.943,3.118,13.3460,0.000,0.000,0.200,0,1,0,-6,0.170,1.920,1.580,Town06
npc,141,155690,6904.849,163.168,251.445,-0.011,-0.534,4.088,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.136,1.614,1.886,Town06
hero,132,155691,6904.926,174.622,248.252,0.019,-4.927,3.035,13.0354,0.000,0.000,0.200,0,1,0,-6,0.167,1.917,1.583,Town06
npc,141,155691,6904.926,163.471,251.442,-0.011,-0.534,4.085,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.139,1.611,1.889,Town06
hero,132,155692,6904.996,174.831,248.257,0.019,-3.791,2.939,17.9961,0.000,0.000,0.300,0,1,0,-6,0.172,1.922,1.578,Town06
npc,141,155692,6904.996,163.751,251.440,-0.011,-0.534,4.080,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.142,1.608,1.892,Town06
hero,132,155693,6905.066,175.031,248.270,0.019,-2.506,2.868,18.1774,0.400,0.000,0.300,0,1,0,-6,0.185,1.935,1.565,Town06
npc,141,155693,6905.066,164.029,251.437,-0.011,-0.534,4.077,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.144,1.606,1.894,Town06
hero,132,155694,6905.150,175.266,248.292,0.019,-0.984,2.880,18.4085,0.800,0.000,0.300,0,1,0,-6,0.206,1.956,1.544,Town06
npc,141,155694,6905.150,164.358,251.434,-0.011,-0.534,3.833,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.148,1.602,1.898,Town06
hero,132,155695,6905.223,175.474,248.320,0.019,0.594,2.970,24.0768,1.000,0.000,0.400,0,1,0,-6,0.235,1.985,1.515,Town06
npc,141,155695,6905.223,164.647,251.431,-0.011,-0.534,3.834,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.150,1.600,1.900,Town06
hero,132,155696,6905.288,175.667,248.356,0.019,2.234,3.135,25.6999,1.000,0.000,0.400,0,1,0,-6,0.270,2.020,1.480,Town06
npc,141,155696,6905.288,164.906,251.429,-0.011,-0.534,4.070,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.153,1.597,1.903,Town06
hero,132,155697,6905.359,175.889,248.404,0.020,4.134,3.374,27.6288,1.000,0.000,0.400,0,1,0,-6,0.318,2.068,1.432,Town06
npc,141,155697,6905.359,165.186,251.426,-0.011,-0.534,4.065,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.156,1.594,1.906,Town06
hero,132,155698,6905.449,176.184,248.488,0.020,7.078,3.648,36.2230,1.000,0.000,0.500,0,1,0,-6,0.402,2.152,1.348,Town06
npc,141,155698,6905.449,165.537,251.423,-0.011,-0.534,3.802,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.159,1.591,1.909,Town06
hero,132,155699,6905.518,176.425,248.572,0.020,9.698,3.921,39.2199,1.000,0.000,0.500,0,1,0,-6,0.487,2.237,1.263,Town06
npc,141,155699,6905.518,165.810,251.421,-0.011,-0.534,4.061,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.162,1.588,1.912,Town06
hero,132,155700,6905.604,176.737,248.709,0.021,13.608,4.237,49.4541,1.000,0.000,0.600,0,1,0,-6,0.623,2.373,1.127,Town06
npc,141,155700,6905.604,166.148,251.417,-0.011,-0.534,3.805,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.165,1.585,1.915,Town06
hero,132,155701,6905.668,176.977,248.836,0.021,16.924,4.528,53.3843,1.000,0.000,0.600,0,1,0,-6,0.750,2.500,1.000,Town06
npc,141,155701,6905.668,166.401,251.415,-0.011,-0.534,4.053,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.167,1.583,1.917,Town06
hero,132,155702,6905.747,177.302,249.014,0.021,20.452,4.937,33.5100,0.000,0.000,0.000,0,1,0,-6,0.928,2.678,0.822,Town06
npc,141,155702,6905.747,166.713,251.412,-0.011,-0.534,4.052,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.170,1.580,1.920,Town06
hero,132,155703,6905.825,177.653,249.174,0.021,21.765,5.067,6.3050,0.300,0.000,0.000,0,1,0,-6,1.087,2.837,0.663,Town06
npc,141,155703,6905.825,167.016,251.409,-0.011,-0.534,4.048,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.173,1.577,1.923,Town06
hero,132,155704,6905.907,178.040,249.330,0.021,21.967,5.012,3.4461,0.600,0.000,0.000,0,1,0,-6,1.244,2.994,0.506,Town06
npc,141,155704,6905.907,167.339,251.406,-0.011,-0.534,3.803,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.176,1.574,1.926,Town06
hero,132,155705,6905.982,178.394,249.472,0.020,22.008,5.120,2.5232,0.900,0.000,0.000,0,1,0,-6,1.386,3.136,0.364,Town06
npc,141,155705,6905.982,167.633,251.404,-0.011,-0.534,3.795,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.179,1.571,1.929,Town06
hero,132,155706,6906.049,178.714,249.602,0.020,22.005,5.210,-2.3065,1.000,0.000,0.000,0,1,0,-6,1.516,3.266,0.234,Town06
npc,141,155706,6906.049,167.896,251.401,-0.011,-0.534,4.038,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.182,1.568,1.932,Town06
hero,132,155707,6906.128,179.106,249.752,0.020,21.627,5.446,-10.8365,1.000,0.000,-0.100,0,1,0,-6,1.666,3.416,0.084,Town06
npc,141,155707,6906.128,168.203,251.398,-0.011,-0.534,4.035,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.185,1.565,1.935,Town06
hero,132,155708,6906.192,179.451,249.875,0.020,20.974,5.869,-10.1204,1.000,0.000,-0.100,0,1,0,-7,-1.712,0.038,3.462,Town06
npc,141,155708,6906.192,168.454,251.396,-0.011,-0.534,3.791,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.187,1.563,1.937,Town06
hero,132,155709,6906.267,179.887,250.022,0.021,20.059,6.349,-11.1496,0.000,0.000,-0.100,0,1,0,-7,-1.565,0.185,3.315,Town06
npc,141,155709,6906.267,168.747,251.393,-0.011,-0.534,3.784,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.190,1.560,1.940,Town06
hero,132,155710,6906.364,180.485,250.201,0.021,18.193,6.458,-21.2712,0.000,0.000,-0.200,0,1,0,-7,-1.386,0.364,3.136,Town06
npc,141,155710,6906.364,169.126,251.390,-0.011,-0.534,3.769,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.194,1.556,1.944,Town06
hero,132,155711,6906.438,180.944,250.318,0.021,16.336,6.429,-23.7540,0.000,0.000,-0.200,0,1,0,-7,-1.270,0.480,3.020,Town06
npc,141,155711,6906.438,169.414,251.387,-0.011,-0.534,3.780,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.197,1.553,1.947,Town06
hero,132,155712,6906.511,181.397,250.417,0.020,14.418,6.340,-24.1951,0.000,0.000,-0.200,0,1,0,-7,-1.171,0.579,2.921,Town06
npc,141,155712,6906.511,169.698,251.384,-0.011,-0.534,3.779,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.199,1.551,1.949,Town06
hero,132,155713,6906.582,181.835,250.492,0.020,12.255,6.183,-31.5136,0.000,0.000,-0.300,0,1,0,-7,-1.095,0.655,2.845,Town06
npc,141,155713,6906.582,169.977,251.382,-0.011,-0.534,3.782,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.202,1.548,1.952,Town06
hero,132,155714,6906.652,182.254,250.542,0.019,9.763,5.997,-38.5507,0.000,0.000,-0.300,0,1,0,-7,-1.046,0.704,2.796,Town06
npc,141,155714,6906.652,170.250,251.379,-0.011,-0.534,4.017,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.205,1.545,1.955,Town06
hero,132,155715,6906.729,182.700,250.572,0.019,6.996,5.829,-38.6101,0.000,0.000,-0.300,0,1,0,-7,-1.015,0.735,2.765,Town06
npc,141,155715,6906.729,170.546,251.376,-0.011,-0.534,4.010,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.207,1.543,1.957,Town06
hero,132,155716,6906.810,183.160,250.574,0.019,3.773,5.616,-40.5077,0.000,0.000,-0.400,0,1,0,-7,-1.014,0.736,2.764,Town06
npc,141,155716,6906.810,170.862,251.373,-0.011,-0.534,3.769,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.210,1.540,1.960,Town06
hero,132,155717,6906.898,183.636,250.539,0.019,-0.092,5.376,-46.0022,0.000,0.000,-0.400,0,1,0,-7,-1.049,0.701,2.799,Town06
npc,141,155717,6906.898,171.206,251.370,-0.011,-0.534,4.004,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.214,1.536,1.964,Town06
hero,132,155718,6906.981,184.067,250.493,0.019,-2.745,5.225,-17.4659,0.000,0.000,0.000,0,1,0,-7,-1.096,0.654,2.846,Town06
npc,141,155718,6906.981,171.524,251.367,-0.011,-0.534,3.759,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.217,1.533,1.967,Town06
hero,132,155719,6907.058,184.464,250.466,0.018,-3.507,5.040,-2.1233,0.000,0.000,0.000,0,1,0,-7,-1.123,0.627,2.873,Town06
npc,141,155719,6907.058,171.825,251.364,-0.011,-0.534,3.741,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.220,1.530,1.970,Town06
hero,132,155720,6907.142,184.879,250.441,0.018,-3.702,4.953,-0.5897,0.000,0.000,0.000,0,1,0,-7,-1.148,0.602,2.898,Town06
npc,141,155720,6907.142,172.149,251.361,-0.011,-0.534,3.992,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.223,1.527,1.973,Town06
hero,132,155721,6907.218,185.252,250.409,0.018,-4.105,4.840,-8.5579,0.000,0.000,-0.100,0,1,0,-7,-1.180,0.570,2.930,Town06
npc,141,155721,6907.218,172.445,251.359,-0.011,-0.534,3.989,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.226,1.524,1.976,Town06
hero,132,155722,6907.295,185.617,250.377,0.018,-4.376,4.722,-1.0376,0.000,0.000,0.000,0,1,0,-7,-1.212,0.538,2.962,Town06
npc,141,155722,6907.295,172.742,251.356,-0.011,-0.534,3.986,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.229,1.521,1.979,Town06
hero,132,155723,6907.373,185.978,250.349,0.018,-4.401,4.600,-0.0865,0.000,0.000,0.000,0,1,0,-7,-1.240,0.510,2.990,Town06
npc,141,155723,6907.373,173.042,251.353,-0.011,-0.534,3.983,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.232,1.518,1.982,Town06
hero,132,155724,6907.460,186.365,250.319,0.018,-4.404,4.349,-0.0053,0.000,0.400,0.000,0,1,0,-7,-1.270,0.480,3.020,Town06
npc,141,155724,6907.460,173.375,251.350,-0.011,-0.534,3.725,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.235,1.515,1.985,Town06
hero,132,155725,6907.530,186.657,250.296,0.018,-4.404,4.020,-0.0007,0.000,0.800,0.000,0,1,0,-7,-1.293,0.457,3.043,Town06
npc,141,155725,6907.530,173.646,251.347,-0.011,-0.534,3.747,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.237,1.513,1.987,Town06
hero,132,155726,6907.598,186.915,250.276,0.017,-4.404,3.587,-0.0003,0.000,1.000,0.000,0,1,0,-7,-1.313,0.437,3.063,Town06
npc,141,155726,6907.598,173.911,251.345,-0.011,-0.534,3.977,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.240,1.510,1.990,Town06
hero,132,155727,6907.668,187.151,250.258,0.017,-4.404,3.278,-0.0003,0.000,0.000,0.000,0,1,0,-7,-1.331,0.419,3.081,Town06
npc,141,155727,6907.668,174.178,251.342,-0.011,-0.534,3.708,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.243,1.507,1.993,Town06
hero,132,155728,6907.753,187.423,250.237,0.017,-4.404,3.176,-0.0001,0.000,0.000,0.000,0,1,0,-7,-1.352,0.398,3.102,Town06
npc,141,155728,6907.753,174.505,251.339,-0.011,-0.534,3.967,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.246,1.504,1.996,Town06
hero,132,155729,6907.830,187.664,250.219,0.018,-4.404,3.096,-0.0000,0.000,0.000,0.000,0,1,0,-7,-1.371,0.379,3.121,Town06
npc,141,155729,6907.830,174.802,251.337,-0.011,-0.534,3.964,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.249,1.501,1.999,Town06
hero,132,155730,6907.902,187.881,250.197,0.018,-4.663,3.007,-5.9656,0.000,0.000,-0.100,0,1,0,-7,-1.393,0.357,3.143,Town06
npc,141,155730,6907.902,175.077,251.334,-0.011,-0.534,3.960,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.251,1.499,2.001,Town06
hero,132,155731,6907.973,188.090,250.170,0.018,-5.118,2.933,-6.4745,0.000,0.000,-0.100,0,1,0,-7,-1.420,0.330,3.170,Town06
npc,141,155731,6907.973,175.351,251.332,-0.011,-0.534,3.957,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.254,1.496,2.004,Town06
hero,132,155732,6908.055,188.322,250.132,0.019,-5.940,2.830,-11.8444,0.000,0.000,-0.200,0,1,0,-7,-1.458,0.292,3.208,Town06
npc,141,155732,6908.055,175.665,251.329,-0.011,-0.534,3.715,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.257,1.493,2.007,Town06
hero,132,155733,6908.125,188.511,250.095,0.019,-6.775,2.768,-12.0452,0.000,0.000,-0.200,0,1,0,-7,-1.495,0.255,3.245,Town06
npc,141,155733,6908.125,175.932,251.326,-0.011,-0.534,3.955,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.260,1.490,2.010,Town06
hero,132,155734,6908.192,188.691,250.057,0.019,-7.573,2.698,-11.6427,0.000,0.000,-0.200,0,1,0,-7,-1.533,0.217,3.283,Town06
npc,141,155734,6908.192,176.189,251.324,-0.011,-0.534,3.696,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.262,1.488,2.012,Town06
hero,132,155735,6908.273,188.896,250.005,0.019,-8.765,2.605,-16.4351,0.000,0.000,-0.300,0,1,0,-7,-1.585,0.165,3.335,Town06
npc,141,155735,6908.273,176.499,251.321,-0.011,-0.534,3.945,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.265,1.485,2.015,Town06
hero,132,155736,6908.343,189.067,249.955,0.019,-9.916,2.541,-16.3155,0.000,0.000,-0.300,0,1,0,-7,-1.635,0.115,3.385,Town06
npc,141,155736,6908.343,176.769,251.318,-0.011,-0.534,3.941,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.268,1.482,2.018,Town06
hero,132,155737,6908.432,189.270,249.884,0.019,-11.603,2.436,-20.2328,0.000,0.000,-0.400,0,1,0,-7,-1.707,0.043,3.457,Town06
npc,141,155737,6908.432,177.104,251.315,-0.011,-0.534,3.682,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.271,1.479,2.021,Town06
hero,132,155738,6908.516,189.462,249.822,0.019,-12.609,2.371,-3.3029,0.000,0.000,0.000,0,1,0,-6,1.731,3.481,0.019,Town06
npc,141,155738,6908.516,177.427,251.312,-0.011,-0.534,3.936,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.274,1.476,2.024,Town06
hero,132,155739,6908.597,189.644,249.775,0.019,-12.924,2.300,-4.9709,0.000,0.000,-0.100,0,1,0,-6,1.684,3.434,0.066,Town06
npc,141,155739,6908.597,177.734,251.309,-0.011,-0.534,3.697,-0.0000,0.000,0.000,0.000,0,0,0,-7,-0.277,1.473,2.027,Town06
hero,132,155740,6908.700,189.863,249.722,0.019,-13.027,2.217,-0.0478,0.000,0.000,0.000,0,1,0,-6,1.632,3.382,0.118,Town06
npc,141,155740,6908.700,178.115,251.306,-0.011,-0.534,3.666,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.281,1.469,2.031,Town06
hero,132,155741,6908.796,190.067,249.675,0.019,-13.028,2.145,-0.0004,0.000,0.000,0.000,0,1,0,-6,1.584,3.334,0.166,Town06
npc,141,155741,6908.796,178.480,251.302,-0.011,-0.534,3.672,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.284,1.466,2.034,Town06
hero,132,155742,6908.877,190.234,249.636,0.019,-13.028,2.089,0.0000,0.000,0.000,0.000,0,1,0,-6,1.546,3.296,0.204,Town06
npc,141,155742,6908.877,178.788,251.299,-0.011,-0.534,3.920,0.0000,0.000,0.000,0.000,0,0,0,-7,-0.287,1.463,2.037,Town06
